,0
6139,11.0
6140,79.0
6141,7.0
6142,63.0
6143,17.0
6144,43.0
6145,92.0
6146,100.0
6147,13.0
6148,50.0
6149,81.0
6150,27.0
6151,54.0
6152,86.0
6153,80.0
6154,36.0
6155,84.0
6156,66.0
6157,13.0
6158,19.0
6159,100.0
6160,69.0
6161,100.0
6162,8.0
6163,100.0
6164,100.0
6165,100.0
6166,100.0
6167,31.0
6168,100.0
6169,85.0
6170,100.0
6171,68.0
6172,52.0
6173,100.0
6174,29.0
6175,13.0
6176,39.0
6177,98.0
6178,100.0
6179,100.0
6180,23.0
6181,22.0
6182,56.0
6183,13.0
6184,61.0
6185,31.0
6186,66.0
6187,48.0
6188,100.0
6189,19.0
6190,100.0
6191,100.0
6192,69.0
6193,100.0
6194,100.0
6195,58.0
6196,85.0
6197,23.0
6198,100.0
6199,100.0
6200,18.0
6201,100.0
6202,13.0
6203,100.0
6204,100.0
6205,21.0
6206,84.0
6207,100.0
6208,100.0
6209,98.0
6210,100.0
6211,12.0
6212,39.0
6213,11.0
6214,45.0
6215,33.0
6216,100.0
6217,17.0
6218,100.0
6219,15.0
6220,57.0
6221,13.0
6222,19.0
6223,42.0
6224,100.0
6225,32.0
6226,63.0
6227,100.0
6228,100.0
6229,13.0
6230,83.0
6231,100.0
6232,12.0
6233,31.0
6234,37.0
6235,23.0
6236,100.0
6237,44.0
6238,15.0
6239,46.0
6240,22.0
6241,71.0
6242,100.0
6243,43.0
6244,7.0
6245,69.0
6246,78.0
6247,32.0
6248,22.0
6249,71.0
6250,67.0
6251,35.0
6252,64.0
6253,11.0
6254,100.0
6255,65.0
6256,55.0
6257,100.0
6258,100.0
6259,7.0
6260,100.0
6261,23.0
6262,24.0
6263,84.0
6264,15.0
6265,33.0
6266,25.0
6267,100.0
6268,100.0
6269,57.0
6270,37.0
6271,52.0
6272,33.0
6273,86.0
6274,21.0
6275,58.0
6276,51.0
6277,90.0
6278,40.0
6279,17.0
6280,26.0
6281,87.0
6282,100.0
6283,48.0
6284,50.0
6285,26.0
6286,100.0
6287,98.0
6288,48.0
6289,100.0
6290,25.0
6291,100.0
6292,100.0
6293,27.0
6294,100.0
6295,17.0
6296,7.0
6297,100.0
6298,100.0
6299,29.0
6300,86.0
6301,48.0
6302,86.0
6303,100.0
6304,69.0
6305,25.0
6306,92.0
6307,83.0
6308,76.0
6309,9.0
6310,8.0
6311,26.0
6312,45.0
6313,100.0
6314,13.0
6315,100.0
6316,98.0
6317,100.0
6318,100.0
6319,100.0
6320,59.0
6321,100.0
6322,7.0
6323,53.0
6324,100.0
6325,30.0
6326,7.0
6327,100.0
6328,71.0
6329,100.0
6330,67.0
6331,74.0
6332,50.0
6333,42.0
6334,20.0
6335,9.0
6336,36.0
6337,100.0
6338,69.0
6339,46.0
6340,25.0
6341,100.0
6342,100.0
6343,100.0
6344,100.0
6345,100.0
6346,100.0
6347,78.0
6348,85.0
6349,100.0
6350,38.0
6351,100.0
6352,8.0
6353,42.0
6354,31.0
6355,100.0
6356,13.0
6357,79.0
6358,23.0
6359,100.0
6360,43.0
6361,100.0
6362,12.0
6363,28.0
6364,92.0
6365,74.0
6366,100.0
6367,100.0
6368,11.0
6369,100.0
6370,100.0
6371,9.0
6372,99.0
6373,100.0
6374,59.0
6375,84.0
6376,86.0
6377,14.0
6378,56.0
6379,12.0
6380,72.0
6381,87.0
6382,60.0
6383,21.0
6384,45.0
6385,13.0
6386,100.0
6387,15.0
6388,48.0
6389,86.0
6390,30.0
6391,37.0
6392,15.0
6393,29.0
6394,17.0
6395,100.0
6396,32.0
6397,29.0
6398,29.0
6399,100.0
6400,12.0
6401,100.0
6402,100.0
6403,47.0
6404,17.0
6405,9.0
6406,48.0
6407,79.0
6408,40.0
6409,100.0
6410,100.0
6411,60.0
6412,49.0
6413,41.0
6414,100.0
6415,100.0
6416,100.0
6417,13.0
6418,100.0
6419,59.0
6420,13.0
6421,9.0
6422,29.0
6423,39.0
6424,100.0
6425,100.0
6426,94.0
6427,93.0
6428,48.0
6429,58.0
6430,11.0
6431,49.0
6432,100.0
6433,40.0
6434,23.0
6435,46.0
6436,25.0
6437,100.0
6438,100.0
6439,59.0
6440,45.0
6441,100.0
6442,11.0
6443,59.0
6444,51.0
6445,100.0
6446,91.0
6447,67.0
6448,13.0
6449,31.0
6450,67.0
6451,61.0
6452,9.0
6453,100.0
6454,13.0
6455,12.0
6456,73.0
6457,100.0
6458,29.0
6459,40.0
6460,100.0
6461,35.0
6462,9.0
6463,100.0
6464,53.0
6465,100.0
6466,15.0
6467,59.0
6468,100.0
6469,94.0
6470,60.0
6471,82.0
6472,100.0
6473,17.0
6474,100.0
6475,7.0
6476,100.0
6477,58.0
6478,7.0
6479,14.0
6480,41.0
6481,65.0
6482,80.0
6483,100.0
6484,100.0
6485,26.0
6486,100.0
6487,21.0
6488,22.0
6489,63.0
6490,100.0
6491,25.0
6492,17.0
6493,47.0
6494,43.0
6495,100.0
6496,31.0
6497,18.0
6498,35.0
6499,9.0
6500,69.0
6501,23.0
6502,17.0
6503,100.0
6504,100.0
6505,7.0
6506,19.0
6507,100.0
6508,20.0
6509,15.0
6510,21.0
6511,17.0
6512,64.0
6513,9.0
6514,60.0
6515,7.0
6516,100.0
6517,30.0
6518,48.0
6519,42.0
6520,11.0
6521,9.0
6522,100.0
6523,100.0
6524,51.0
6525,17.0
6526,27.0
6527,97.0
6528,100.0
6529,41.0
6530,41.0
6531,91.0
6532,51.0
6533,84.0
6534,100.0
6535,13.0
6536,78.0
6537,25.0
6538,100.0
6539,24.0
6540,91.0
6541,67.0
6542,23.0
6543,11.0
6544,100.0
6545,15.0
6546,100.0
6547,100.0
6548,34.0
6549,81.0
6550,100.0
6551,42.0
6552,71.0
6553,21.0
6554,100.0
6555,86.0
6556,62.0
6557,100.0
6558,100.0
6559,67.0
6560,27.0
6561,100.0
6562,100.0
6563,41.0
6564,17.0
6565,100.0
6566,94.0
6567,89.0
6568,39.0
6569,25.0
6570,100.0
6571,100.0
6572,19.0
6573,100.0
6574,23.0
6575,100.0
6576,100.0
6577,100.0
6578,80.0
6579,27.0
6580,27.0
6581,91.0
6582,46.0
6583,34.0
6584,100.0
6585,57.0
6586,100.0
6587,27.0
6588,82.0
6589,37.0
6590,25.0
6591,31.0
6592,84.0
6593,100.0
6594,69.0
6595,83.0
6596,80.0
6597,47.0
6598,65.0
6599,21.0
6600,9.0
6601,62.0
6602,69.0
6603,62.0
6604,85.0
6605,100.0
6606,9.0
6607,99.0
6608,100.0
6609,79.0
6610,38.0
6611,92.0
6612,9.0
6613,47.0
6614,100.0
6615,92.0
6616,100.0
6617,45.0
6618,9.0
6619,59.0
6620,23.0
6621,9.0
6622,84.0
6623,63.0
6624,49.0
6625,61.0
6626,11.0
6627,94.0
6628,81.0
6629,28.0
6630,100.0
6631,73.0
6632,64.0
6633,56.0
6634,100.0
6635,13.0
6636,20.0
6637,65.0
6638,31.0
6639,23.0
6640,100.0
6641,59.0
6642,86.0
6643,40.0
6644,33.0
6645,29.0
6646,82.0
6647,15.0
6648,63.0
6649,100.0
6650,100.0
6651,51.0
6652,11.0
6653,100.0
6654,25.0
6655,79.0
6656,32.0
6657,100.0
6658,100.0
6659,35.0
6660,29.0
6661,17.0
6662,9.0
6663,14.0
6664,37.0
6665,100.0
6666,43.0
6667,8.0
6668,44.0
6669,100.0
6670,27.0
6671,16.0
6672,100.0
6673,25.0
6674,100.0
6675,100.0
6676,18.0
6677,15.0
6678,58.0
6679,13.0
6680,9.0
6681,100.0
6682,14.0
6683,15.0
6684,93.0
6685,57.0
6686,33.0
6687,100.0
6688,100.0
6689,45.0
6690,100.0
6691,37.0
6692,88.0
6693,21.0
6694,80.0
6695,15.0
6696,80.0
6697,11.0
6698,11.0
6699,21.0
6700,44.0
6701,50.0
6702,9.0
6703,8.0
6704,45.0
6705,95.0
6706,84.0
6707,100.0
6708,30.0
6709,15.0
6710,100.0
6711,100.0
6712,100.0
6713,36.0
6714,100.0
6715,70.0
6716,59.0
6717,28.0
6718,47.0
6719,78.0
6720,100.0
6721,88.0
6722,100.0
6723,83.0
6724,100.0
6725,100.0
6726,100.0
6727,13.0
6728,56.0
6729,87.0
6730,90.0
6731,100.0
6732,100.0
6733,17.0
6734,13.0
6735,97.0
6736,100.0
6737,100.0
6738,13.0
6739,86.0
6740,37.0
6741,100.0
6742,94.0
6743,100.0
6744,96.0
6745,100.0
6746,71.0
6747,69.0
6748,99.0
6749,81.0
6750,19.0
6751,87.0
6752,52.0
6753,100.0
6754,100.0
6755,7.0
6756,100.0
6757,100.0
6758,100.0
6759,62.0
6760,55.0
6761,18.0
6762,100.0
6763,100.0
6764,21.0
6765,18.0
6766,13.0
6767,100.0
6768,88.0
6769,86.0
6770,7.0
6771,31.0
6772,30.0
6773,12.0
6774,100.0
6775,100.0
6776,15.0
6777,77.0
6778,61.0
6779,48.0
6780,19.0
6781,52.0
6782,28.0
6783,80.0
6784,93.0
6785,100.0
6786,11.0
6787,27.0
6788,9.0
6789,100.0
6790,92.0
6791,29.0
6792,43.0
6793,23.0
6794,11.0
6795,47.0
6796,22.0
6797,53.0
6798,16.0
6799,100.0
6800,100.0
6801,46.0
6802,51.0
6803,17.0
6804,9.0
6805,35.0
6806,100.0
6807,100.0
6808,100.0
6809,15.0
6810,100.0
6811,100.0
6812,43.0
6813,8.0
6814,21.0
6815,43.0
6816,87.0
6817,21.0
6818,12.0
6819,17.0
6820,21.0
6821,84.0
6822,31.0
6823,65.0
6824,39.0
6825,15.0
6826,31.0
6827,45.0
6828,33.0
6829,68.0
6830,99.0
6831,33.0
6832,100.0
6833,100.0
6834,100.0
6835,60.0
6836,21.0
6837,15.0
6838,25.0
6839,68.0
6840,21.0
6841,17.0
6842,41.0
6843,29.0
6844,41.0
6845,44.0
6846,24.0
6847,38.0
6848,100.0
6849,100.0
6850,16.0
6851,85.0
6852,84.0
6853,50.0
6854,43.0
6855,72.0
6856,31.0
6857,92.0
6858,11.0
6859,17.0
6860,100.0
6861,29.0
6862,100.0
6863,29.0
6864,37.0
6865,11.0
6866,100.0
6867,13.0
6868,80.0
6869,100.0
6870,44.0
6871,27.0
6872,100.0
6873,100.0
6874,100.0
6875,21.0
6876,11.0
6877,100.0
6878,100.0
6879,26.0
6880,100.0
6881,41.0
6882,100.0
6883,35.0
6884,49.0
6885,55.0
6886,96.0
6887,64.0
6888,35.0
6889,27.0
6890,97.0
6891,67.0
6892,100.0
6893,27.0
6894,64.0
6895,100.0
6896,36.0
6897,25.0
6898,25.0
6899,100.0
6900,100.0
6901,69.0
6902,11.0
6903,100.0
6904,41.0
6905,100.0
6906,93.0
6907,32.0
6908,19.0
6909,19.0
6910,34.0
6911,7.0
6912,31.0
6913,37.0
6914,100.0
6915,13.0
6916,100.0
6917,78.0
6918,97.0
6919,78.0
6920,26.0
6921,16.0
6922,61.0
6923,44.0
6924,41.0
6925,100.0
6926,23.0
6927,100.0
6928,15.0
6929,100.0
6930,74.0
6931,89.0
6932,78.0
6933,100.0
6934,35.0
6935,95.0
6936,39.0
6937,15.0
6938,21.0
6939,60.0
6940,33.0
6941,48.0
6942,23.0
6943,15.0
6944,100.0
6945,44.0
6946,100.0
6947,86.0
6948,76.0
6949,100.0
6950,27.0
6951,31.0
6952,44.0
6953,81.0
6954,88.0
6955,57.0
6956,65.0
6957,100.0
6958,23.0
6959,100.0
6960,87.0
6961,100.0
6962,23.0
6963,73.0
6964,51.0
6965,100.0
6966,61.0
6967,72.0
6968,62.0
6969,42.0
6970,9.0
6971,100.0
6972,26.0
6973,44.0
6974,69.0
6975,68.0
6976,45.0
6977,100.0
6978,78.0
6979,13.0
6980,79.0
6981,92.0
6982,42.0
6983,7.0
6984,100.0
6985,43.0
6986,100.0
6987,61.0
6988,100.0
6989,53.0
6990,57.0
6991,97.0
6992,100.0
6993,19.0
6994,100.0
6995,89.0
6996,100.0
6997,29.0
6998,100.0
6999,100.0
7000,19.0
7001,47.0
7002,100.0
7003,7.0
7004,9.0
7005,84.0
7006,17.0
7007,100.0
7008,13.0
7009,100.0
7010,100.0
7011,73.0
7012,29.0
7013,100.0
7014,100.0
7015,23.0
7016,54.0
7017,54.0
7018,100.0
7019,30.0
7020,35.0
7021,100.0
7022,100.0
7023,100.0
7024,11.0
7025,76.0
7026,61.0
7027,100.0
7028,72.0
7029,30.0
7030,83.0
7031,25.0
7032,21.0
7033,7.0
7034,31.0
7035,100.0
7036,35.0
7037,100.0
7038,29.0
7039,100.0
7040,100.0
7041,13.0
7042,15.0
7043,50.0
7044,15.0
7045,79.0
7046,35.0
7047,19.0
7048,100.0
7049,45.0
7050,23.0
7051,48.0
7052,52.0
7053,37.0
7054,12.0
7055,63.0
7056,9.0
7057,44.0
7058,100.0
7059,17.0
7060,15.0
7061,92.0
7062,31.0
7063,14.0
7064,39.0
7065,93.0
7066,65.0
7067,100.0
7068,76.0
7069,100.0
7070,15.0
7071,100.0
7072,24.0
7073,54.0
7074,59.0
7075,54.0
7076,36.0
7077,31.0
7078,34.0
7079,100.0
7080,66.0
7081,100.0
7082,63.0
7083,100.0
7084,88.0
7085,92.0
7086,100.0
7087,94.0
7088,37.0
7089,100.0
7090,43.0
7091,100.0
7092,8.0
7093,100.0
7094,54.0
7095,17.0
7096,100.0
7097,100.0
7098,32.0
7099,75.0
7100,68.0
7101,15.0
7102,67.0
7103,17.0
7104,100.0
7105,22.0
7106,100.0
7107,11.0
7108,100.0
7109,100.0
7110,31.0
7111,33.0
7112,36.0
7113,97.0
7114,100.0
7115,21.0
7116,23.0
7117,40.0
7118,17.0
7119,17.0
7120,25.0
7121,100.0
7122,31.0
7123,100.0
7124,31.0
7125,10.0
7126,9.0
7127,19.0
7128,100.0
7129,16.0
7130,85.0
7131,100.0
7132,86.0
7133,100.0
7134,93.0
7135,47.0
7136,21.0
7137,100.0
7138,100.0
7139,100.0
7140,100.0
7141,100.0
7142,100.0
7143,31.0
7144,49.0
7145,19.0
7146,72.0
7147,7.0
7148,90.0
7149,100.0
7150,31.0
7151,79.0
7152,100.0
7153,49.0
7154,99.0
7155,11.0
7156,13.0
7157,49.0
7158,46.0
7159,65.0
7160,34.0
7161,14.0
7162,86.0
7163,26.0
7164,100.0
7165,74.0
7166,100.0
7167,11.0
7168,37.0
7169,87.0
7170,51.0
7171,23.0
7172,11.0
7173,55.0
7174,19.0
7175,79.0
7176,56.0
7177,100.0
7178,47.0
7179,100.0
7180,11.0
7181,79.0
7182,73.0
7183,100.0
7184,7.0
7185,72.0
7186,100.0
7187,15.0
7188,67.0
7189,9.0
7190,27.0
7191,100.0
7192,46.0
7193,23.0
7194,23.0
7195,60.0
7196,9.0
7197,52.0
7198,13.0
7199,95.0
7200,52.0
7201,100.0
7202,100.0
7203,89.0
7204,52.0
7205,75.0
7206,100.0
7207,94.0
7208,25.0
7209,57.0
7210,15.0
7211,100.0
7212,11.0
7213,46.0
7214,100.0
7215,100.0
7216,100.0
7217,50.0
7218,30.0
7219,22.0
7220,66.0
7221,100.0
7222,7.0
7223,100.0
7224,23.0
7225,29.0
7226,16.0
7227,100.0
7228,51.0
7229,11.0
7230,41.0
7231,7.0
7232,31.0
7233,52.0
7234,100.0
7235,23.0
7236,9.0
7237,68.0
7238,33.0
7239,24.0
7240,33.0
7241,100.0
7242,44.0
7243,100.0
7244,65.0
7245,15.0
7246,100.0
7247,100.0
7248,9.0
7249,49.0
7250,100.0
7251,23.0
7252,100.0
7253,19.0
7254,100.0
7255,46.0
7256,100.0
7257,100.0
7258,100.0
7259,62.0
7260,27.0
7261,44.0
7262,9.0
7263,100.0
7264,50.0
7265,100.0
7266,12.0
7267,50.0
7268,100.0
7269,100.0
7270,100.0
7271,27.0
7272,100.0
7273,100.0
7274,32.0
7275,73.0
7276,76.0
7277,83.0
7278,84.0
7279,33.0
7280,11.0
7281,17.0
7282,50.0
7283,32.0
7284,27.0
7285,100.0
7286,41.0
7287,9.0
7288,11.0
7289,83.0
7290,59.0
7291,18.0
7292,48.0
7293,100.0
7294,9.0
7295,100.0
7296,96.0
7297,7.0
7298,17.0
7299,56.0
7300,73.0
7301,12.0
7302,30.0
7303,58.0
7304,45.0
7305,20.0
7306,65.0
7307,19.0
7308,51.0
7309,100.0
7310,30.0
7311,44.0
7312,16.0
7313,13.0
7314,31.0
7315,60.0
7316,17.0
7317,66.0
7318,33.0
7319,75.0
7320,100.0
7321,39.0
7322,100.0
7323,81.0
7324,7.0
7325,34.0
7326,16.0
7327,27.0
7328,83.0
7329,82.0
7330,43.0
7331,94.0
7332,86.0
7333,90.0
7334,33.0
7335,100.0
7336,48.0
7337,86.0
7338,100.0
7339,15.0
7340,73.0
7341,12.0
7342,60.0
7343,43.0
7344,39.0
7345,31.0
7346,97.0
7347,55.0
7348,100.0
7349,27.0
7350,93.0
7351,15.0
7352,23.0
7353,32.0
7354,18.0
7355,58.0
7356,100.0
7357,70.0
7358,26.0
7359,18.0
7360,57.0
7361,71.0
7362,11.0
7363,64.0
7364,19.0
7365,69.0
7366,21.0
7367,11.0
7368,100.0
7369,19.0
7370,37.0
7371,31.0
7372,100.0
7373,59.0
7374,13.0
7375,17.0
7376,21.0
7377,21.0
7378,100.0
7379,11.0
7380,88.0
7381,22.0
7382,95.0
7383,67.0
7384,39.0
7385,68.0
7386,39.0
7387,13.0
7388,100.0
7389,12.0
7390,16.0
7391,19.0
7392,35.0
7393,97.0
7394,13.0
7395,19.0
7396,46.0
7397,33.0
7398,11.0
7399,7.0
7400,64.0
7401,58.0
7402,69.0
7403,26.0
7404,82.0
7405,62.0
7406,13.0
7407,70.0
7408,9.0
7409,100.0
7410,18.0
7411,100.0
7412,9.0
7413,81.0
7414,100.0
7415,15.0
7416,100.0
7417,27.0
7418,88.0
7419,27.0
7420,54.0
7421,100.0
7422,98.0
7423,83.0
7424,100.0
7425,50.0
7426,23.0
7427,40.0
7428,58.0
7429,21.0
7430,44.0
7431,33.0
7432,100.0
7433,15.0
7434,100.0
7435,100.0
7436,53.0
7437,11.0
7438,49.0
7439,100.0
7440,24.0
7441,54.0
7442,25.0
7443,13.0
7444,84.0
7445,30.0
7446,100.0
7447,100.0
7448,71.0
7449,100.0
7450,57.0
7451,100.0
7452,23.0
7453,19.0
7454,9.0
7455,28.0
7456,13.0
7457,100.0
7458,29.0
7459,39.0
7460,51.0
7461,100.0
7462,45.0
7463,20.0
7464,100.0
7465,57.0
7466,96.0
7467,100.0
7468,68.0
7469,54.0
7470,100.0
7471,35.0
7472,58.0
7473,100.0
7474,19.0
7475,27.0
7476,74.0
7477,100.0
7478,55.0
7479,55.0
7480,100.0
7481,66.0
7482,37.0
7483,57.0
7484,76.0
7485,56.0
7486,17.0
7487,17.0
7488,39.0
7489,100.0
7490,100.0
7491,100.0
7492,100.0
7493,39.0
7494,23.0
7495,11.0
7496,16.0
7497,9.0
7498,17.0
7499,58.0
7500,27.0
7501,43.0
7502,63.0
7503,31.0
7504,41.0
7505,100.0
7506,59.0
7507,100.0
7508,70.0
7509,43.0
7510,100.0
7511,74.0
7512,100.0
7513,72.0
7514,18.0
7515,100.0
7516,55.0
7517,100.0
7518,79.0
7519,13.0
7520,95.0
7521,37.0
7522,23.0
7523,61.0
7524,57.0
7525,19.0
7526,54.0
7527,52.0
7528,47.0
7529,88.0
7530,26.0
7531,19.0
7532,100.0
7533,56.0
7534,50.0
7535,100.0
7536,29.0
7537,70.0
7538,41.0
7539,100.0
7540,100.0
7541,25.0
7542,99.0
7543,100.0
7544,41.0
7545,17.0
7546,83.0
7547,100.0
7548,72.0
7549,69.0
7550,50.0
7551,72.0
7552,78.0
7553,86.0
7554,100.0
7555,100.0
7556,25.0
7557,66.0
7558,100.0
7559,100.0
7560,100.0
7561,23.0
7562,91.0
7563,98.0
7564,75.0
7565,51.0
7566,14.0
7567,13.0
7568,100.0
7569,58.0
7570,68.0
7571,11.0
7572,100.0
7573,100.0
7574,63.0
7575,73.0
7576,81.0
7577,22.0
7578,100.0
7579,91.0
7580,16.0
7581,35.0
7582,84.0
7583,35.0
7584,23.0
7585,100.0
7586,100.0
7587,100.0
7588,93.0
7589,65.0
7590,15.0
7591,15.0
7592,98.0
7593,37.0
7594,50.0
7595,11.0
7596,86.0
7597,100.0
7598,21.0
7599,97.0
7600,100.0
7601,19.0
7602,100.0
7603,76.0
7604,43.0
7605,25.0
7606,40.0
7607,41.0
7608,37.0
7609,26.0
7610,100.0
7611,29.0
7612,80.0
7613,15.0
7614,32.0
7615,99.0
7616,13.0
7617,17.0
7618,100.0
7619,100.0
7620,24.0
7621,71.0
7622,27.0
7623,100.0
7624,23.0
7625,25.0
7626,71.0
7627,7.0
7628,15.0
7629,65.0
7630,67.0
7631,100.0
7632,60.0
7633,75.0
7634,47.0
7635,60.0
7636,100.0
7637,49.0
7638,13.0
7639,23.0
7640,11.0
7641,44.0
7642,100.0
7643,100.0
7644,67.0
7645,100.0
7646,45.0
7647,57.0
7648,26.0
7649,47.0
7650,27.0
7651,100.0
7652,100.0
7653,42.0
7654,57.0
7655,17.0
7656,56.0
7657,53.0
7658,67.0
7659,56.0
7660,59.0
7661,100.0
7662,76.0
7663,73.0
7664,100.0
7665,34.0
7666,7.0
7667,100.0
7668,100.0
7669,18.0
7670,21.0
7671,100.0
7672,8.0
7673,40.0
7674,100.0
7675,100.0
7676,19.0
7677,39.0
7678,100.0
7679,100.0
7680,21.0
7681,24.0
7682,56.0
7683,41.0
7684,9.0
7685,18.0
7686,100.0
7687,13.0
7688,45.0
7689,100.0
7690,85.0
7691,27.0
7692,100.0
7693,8.0
7694,66.0
7695,100.0
7696,11.0
7697,9.0
7698,11.0
7699,57.0
7700,17.0
7701,79.0
7702,54.0
7703,9.0
7704,13.0
7705,85.0
7706,100.0
7707,15.0
7708,100.0
7709,33.0
7710,100.0
7711,100.0
7712,100.0
7713,31.0
7714,16.0
7715,100.0
7716,97.0
7717,89.0
7718,17.0
7719,8.0
7720,96.0
7721,7.0
7722,18.0
7723,100.0
7724,100.0
7725,100.0
7726,13.0
7727,14.0
7728,21.0
7729,23.0
7730,71.0
7731,11.0
7732,9.0
7733,19.0
7734,100.0
7735,70.0
7736,23.0
7737,16.0
7738,47.0
7739,25.0
7740,21.0
7741,9.0
7742,45.0
7743,67.0
7744,7.0
7745,7.0
7746,71.0
7747,100.0
7748,65.0
7749,7.0
7750,9.0
7751,70.0
7752,19.0
7753,14.0
7754,13.0
7755,31.0
7756,10.0
7757,45.0
7758,47.0
7759,18.0
7760,100.0
7761,9.0
7762,100.0
7763,19.0
7764,17.0
7765,15.0
7766,54.0
7767,29.0
7768,13.0
7769,46.0
7770,13.0
7771,63.0
7772,40.0
7773,15.0
7774,16.0
7775,7.0
7776,100.0
7777,83.0
7778,7.0
7779,73.0
7780,47.0
7781,37.0
7782,100.0
7783,100.0
7784,89.0
7785,15.0
7786,21.0
7787,16.0
7788,17.0
7789,80.0
7790,100.0
7791,100.0
7792,38.0
7793,27.0
7794,100.0
7795,100.0
7796,62.0
7797,58.0
7798,100.0
7799,85.0
7800,42.0
7801,68.0
7802,33.0
7803,99.0
7804,87.0
7805,100.0
7806,82.0
7807,100.0
7808,9.0
7809,17.0
7810,46.0
7811,77.0
7812,100.0
7813,16.0
7814,100.0
7815,33.0
7816,9.0
7817,19.0
7818,86.0
7819,9.0
7820,19.0
7821,14.0
7822,100.0
7823,100.0
7824,9.0
7825,100.0
7826,29.0
7827,85.0
7828,100.0
7829,9.0
7830,14.0
7831,37.0
7832,63.0
7833,85.0
7834,51.0
7835,14.0
7836,23.0
7837,28.0
7838,15.0
7839,13.0
7840,82.0
7841,13.0
7842,18.0
7843,46.0
7844,100.0
7845,39.0
7846,61.0
7847,18.0
7848,53.0
7849,22.0
7850,64.0
7851,100.0
7852,20.0
7853,42.0
7854,59.0
7855,100.0
7856,100.0
7857,15.0
7858,38.0
7859,52.0
7860,13.0
7861,14.0
7862,38.0
7863,35.0
7864,74.0
7865,51.0
7866,13.0
7867,23.0
7868,25.0
7869,59.0
7870,23.0
7871,58.0
7872,19.0
7873,14.0
7874,13.0
7875,19.0
7876,27.0
7877,7.0
7878,58.0
7879,99.0
7880,100.0
7881,86.0
7882,85.0
7883,55.0
7884,18.0
7885,56.0
7886,43.0
7887,80.0
7888,100.0
7889,90.0
7890,35.0
7891,11.0
7892,9.0
7893,100.0
7894,52.0
7895,15.0
7896,33.0
7897,60.0
7898,23.0
7899,35.0
7900,29.0
7901,32.0
7902,11.0
7903,26.0
7904,54.0
7905,100.0
7906,17.0
7907,31.0
7908,100.0
7909,100.0
7910,25.0
7911,11.0
7912,39.0
7913,100.0
7914,11.0
7915,84.0
7916,21.0
7917,95.0
7918,65.0
7919,100.0
7920,89.0
7921,13.0
7922,76.0
7923,8.0
7924,95.0
7925,9.0
7926,70.0
7927,12.0
7928,60.0
7929,25.0
7930,100.0
7931,22.0
7932,41.0
7933,100.0
7934,85.0
7935,14.0
7936,100.0
7937,11.0
7938,46.0
7939,12.0
7940,100.0
7941,60.0
7942,25.0
7943,100.0
7944,37.0
7945,20.0
7946,100.0
7947,97.0
7948,23.0
7949,15.0
7950,47.0
7951,35.0
7952,65.0
7953,100.0
7954,100.0
7955,21.0
7956,11.0
7957,100.0
7958,13.0
7959,33.0
7960,91.0
7961,10.0
7962,32.0
7963,27.0
7964,28.0
7965,58.0
7966,21.0
7967,96.0
7968,17.0
7969,19.0
7970,100.0
7971,72.0
7972,100.0
7973,36.0
7974,28.0
7975,19.0
7976,100.0
7977,49.0
7978,11.0
7979,17.0
7980,9.0
7981,100.0
7982,23.0
7983,70.0
7984,11.0
7985,7.0
7986,9.0
7987,100.0
7988,13.0
7989,94.0
7990,58.0
7991,14.0
7992,76.0
7993,9.0
7994,11.0
7995,22.0
7996,22.0
7997,46.0
7998,70.0
7999,11.0
8000,13.0
8001,50.0
8002,43.0
8003,62.0
8004,100.0
8005,55.0
8006,80.0
8007,53.0
8008,54.0
8009,8.0
8010,33.0
8011,100.0
8012,15.0
8013,35.0
8014,49.0
8015,100.0
8016,27.0
8017,46.0
8018,76.0
8019,17.0
8020,100.0
8021,23.0
8022,100.0
8023,78.0
8024,29.0
8025,51.0
8026,62.0
8027,25.0
8028,29.0
8029,8.0
8030,15.0
8031,53.0
8032,77.0
8033,57.0
8034,45.0
8035,100.0
8036,13.0
8037,7.0
8038,50.0
8039,100.0
8040,100.0
8041,100.0
8042,87.0
8043,43.0
8044,9.0
8045,77.0
8046,8.0
8047,43.0
8048,100.0
8049,7.0
8050,19.0
8051,74.0
8052,37.0
8053,89.0
8054,28.0
8055,61.0
8056,91.0
8057,88.0
8058,15.0
8059,80.0
8060,89.0
8061,60.0
8062,76.0
8063,15.0
8064,43.0
8065,68.0
8066,91.0
8067,89.0
8068,29.0
8069,48.0
8070,17.0
8071,9.0
8072,21.0
8073,53.0
8074,19.0
8075,72.0
8076,81.0
8077,27.0
8078,52.0
8079,40.0
8080,80.0
8081,10.0
8082,12.0
8083,20.0
8084,100.0
8085,100.0
8086,100.0
8087,43.0
8088,100.0
8089,100.0
8090,34.0
8091,11.0
8092,27.0
8093,25.0
8094,15.0
8095,27.0
8096,47.0
8097,11.0
8098,35.0
8099,9.0
8100,47.0
8101,22.0
8102,100.0
8103,58.0
8104,85.0
8105,19.0
8106,13.0
8107,65.0
8108,13.0
8109,79.0
8110,100.0
8111,13.0
8112,100.0
8113,79.0
8114,15.0
8115,21.0
8116,31.0
8117,71.0
8118,32.0
8119,20.0
8120,100.0
8121,20.0
8122,30.0
8123,31.0
8124,12.0
8125,9.0
8126,15.0
8127,40.0
8128,29.0
8129,100.0
8130,97.0
8131,26.0
8132,61.0
8133,15.0
8134,15.0
8135,9.0
8136,53.0
8137,74.0
